PLATE,MJD,FIBERID,RA,DEC,Z,class_x,comov_dist,dist_DirFila_comov,dist_DirModes_comov,dist_DirKnots_comov,dist_DirFila_angdiam,dist_DirKnots_angdiam,dist_DirModes_angdiam,dist_EuFila_angdiam,dist_EuKnots_angdiam,dist_EuModes_angdiam,dist_EuFila_comov,dist_EuModes_comov,dist_EuKnots_comov,dist_DirLinFila_comov,dist_DirLinModes_comov,dens_Dir,dens_Eu,SPECOBJID,Chabrier_MILES_total_mass,Chabrier_MILES_age_lightW,Chabrier_MILES_age_massW,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_massW,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_metallicity_massW,objid,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,run,rerun,camcol,field,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,specobjid,class_y,Plug_RA,Plug_dec,redshift,snMedian_u,snMedian_g,snMedian_r,snMedian_i,snMedian_z,snMedian,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,spectroFluxIvar_u,spectroFluxIvar_g,spectroFluxIvar_r,spectroFluxIvar_i,spectroFluxIvar_z,spectroSynFlux_u,spectroSynFlux_g,spectroSynFlux_r,spectroSynFlux_i,spectroSynFlux_z,spectroSynFluxIvar_u,spectroSynFluxIvar_g,spectroSynFluxIvar_r,spectroSynFluxIvar_i,spectroSynFluxIvar_z,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z,sn1_g,sn1_r,sn1_i,sn2_g,sn2_r,sn2_i
522,52024,252,191.03865,1.656594,0.4002188742160797,GALAXY,1599.9948686574912,90.6308538904088,103.57719231981343,104.46357858567264,64.27958181369301,74.20252490583938,73.56703904018599,6.306089039178307,53.80433342512272,70.15471092637972,13.210073130619865,98.8186990998886,76.05433850672793,105.09126802324668,121.32109793641486,0.2971772665453498,0.0001625852714015,    587789054561511424,761654265126.9487,10426997493.499994,12676022493.500002,1.7506256006204803,1.9966769764192795,848766592883.9198,13525309997.000006,1.3316732580441462,14575099996.999989,1.777225749355486,1.237671266571125e+18,191.038635791561,1.6565917619951,21.98075,19.98937,18.21602,17.57095,17.14664,0.3575892,0.0324976,0.01148735,0.01071552,0.02227584,6005.0,301.0,5.0,174.0,21.98075,19.98937,18.21602,17.57095,17.14664,22.53114,19.95928,18.21599,17.662,17.19919,0.092034,0.07171227,0.04961022,0.03686571,0.02742131,5.877890545615114e+17,GALAXY,191.03865,1.656594,0.4002189,0.5430158,2.098653,8.318117,12.47123,7.891825,5.561304,1.58456,4.149383,19.28103,35.68637,50.37231,1.582223,1.718759,3.099847,1.758682,0.5706506,1.051107,4.080059,19.07994,35.80937,49.2187,2.36748,1.752669,3.218721,2.007751,0.9682064,9.219147,11.94472,32.67234,61.35564,121.5454,18.9983,20.4733,19.4976,20.9099,22.1928,19.4884
565,52225,210,133.53519,2.2211569,0.4001908302307129,GALAXY,1599.8948345140036,104.15798958885952,188.7498570450362,364.6938575074434,73.99239016328808,260.67005397642583,134.55193160701572,72.5592164065889,130.87877155820314,116.11086189198332,102.15898921733368,162.9802252351557,183.61706444687684,105.4629571789442,189.93037903146023,0.0002589158342515,7.40870495714648e-08,    636191209055873024,99634969452.27531,9827257493.500004,14875069160.16668,1.0922719194290984,1.4779740760866757,181874673690.0915,14475119996.999985,1.2518728118391302,14625089996.999985,1.4779740760866757,1.2376536657885268e+18,133.535185966606,2.22116292768675,24.13516,22.1293,20.39493,19.80884,19.43996,1.118531,0.1219582,0.04159055,0.03964046,0.1040479,1907.0,301.0,5.0,73.0,24.13516,22.1293,20.39493,19.80884,19.43996,24.15114,22.28594,20.40707,19.86196,19.63951,0.1553368,0.1210374,0.0837331,0.06222266,0.04628223,6.36191209055873e+17,GALAXY,133.53519,2.2211569,0.4001908,0.0825105,0.5206549,2.197054,3.337549,2.076234,1.576713,0.1312874,0.5168794,3.506049,7.633435,11.63232,1.234945,4.062925,2.765479,1.694631,0.8442661,0.0175756,0.4751754,3.481364,7.488183,11.5721,3.125624,4.168418,3.019807,1.832012,1.03689,3.207485,9.57452,33.0985,67.81872,128.2443,21.2993,20.3082,19.3646,21.1613,19.0471,17.8845
604,52079,29,208.872,63.143634,0.4001181125640869,GALAXY,1599.6354396457916,9.736481532096692,69.54386015889618,129.96972619592407,1.6352019718598918,92.50434720698236,49.15683599061064,14.90701985068734,46.32681850839885,52.72646410233328,22.93777938475248,74.50263549643962,65.61707761588937,90.7806042471172,79.30990211163575,0.4965504258754862,3.271225762967607e-05,    680051550072104960,519382555786.6662,11626477493.500008,14575199160.166681,1.7506256006204803,1.9700768276842744,641544059654.1033,13875239996.999998,1.9900269392355285,13975219997.0,1.9966769764192795,1.2376543996976174e+18,208.871954904879,63.1436443634583,24.71474,20.57716,18.86697,18.24632,17.7161,2.210802,0.05362865,0.01839538,0.01725764,0.04639057,2078.0,301.0,4.0,173.0,24.71474,20.57716,18.86697,18.24632,17.7161,23.07809,20.28007,18.86705,18.50631,17.97355,0.06952314,0.05417196,0.03747591,0.02784862,0.02071426,6.80051550072105e+17,GALAXY,208.872,63.143634,0.4001181,-0.1591667,1.065954,4.822994,7.685035,4.954347,3.133285,1.115379,2.073405,11.31127,22.80826,34.20788,0.9500136,2.312328,2.131257,1.44626,0.7146987,0.7642774,1.944149,11.17766,22.68542,33.68293,1.483127,2.288775,2.111318,1.615087,0.8241429,9.787827,14.02593,27.03354,41.40614,88.70436,17.4271,18.8465,17.1057,16.0903,18.9231,20.3815
629,52051,480,250.52796,44.804979,0.4002195298671721,GALAXY,1599.9972073742929,14.846371171504192,18.340451302828303,14.846371171504192,7.943857348478991,7.943857348478991,11.050401845521543,9.984621978522307,29.453254658433565,12.076238763491228,17.097246936173548,19.570225800965925,42.43925955816622,21.87017065267868,34.35663887534743,1.2198157560192002,0.0003854526453337,    708323017209440256,536453053628.1614,12526087493.499998,14975025826.833317,1.7506256006204803,1.9966769764192795,112533892672.62971,3377339997.0,1.4979241876379297,5476919997.0,1.371573481146654,1.237651714799305e+18,250.527917666982,44.8049837543282,23.93385,20.40353,18.66236,17.98072,17.58662,1.855518,0.04476452,0.01646118,0.01455667,0.04162448,1453.0,301.0,3.0,68.0,23.93385,20.40353,18.66236,17.98072,17.58662,24.2201,20.10838,18.66239,17.98761,17.62766,0.06412417,0.04996512,0.03456564,0.02568597,0.01910564,7.083230172094403e+17,GALAXY,250.52796,44.804979,0.4002195,0.5143366,1.154968,5.339363,7.884412,5.074919,3.421283,0.9129145,2.314299,11.20347,22.00251,31.86027,1.43832,1.700666,1.703502,1.533475,0.7207928,0.6890012,2.212207,11.25383,21.8657,31.53631,3.638523,1.714537,1.898417,1.741406,0.7869563,19.17647,21.63372,25.68178,52.54849,102.0307,13.8468,15.1489,14.9884,15.2275,17.3389,17.585
788,52338,13,214.76486,58.571303,0.4002075493335724,GALAXY,1599.9544724971313,54.24987963532938,128.32725201188242,79.14813966639181,38.067543017894,56.03408785478263,91.30235281172244,23.47312990039601,91.05944988692764,32.47116552471642,34.326431967964524,46.55558610354228,127.98802317841248,48.43133066113994,141.53856051697568,0.492605661809988,2.439907489872771e-05,    887212739229935616,356796358507.5016,13625610826.833334,14975025826.833355,1.8636762327442529,1.9966769764192795,218406879059.603,7576499997.0,1.5045742248216811,14975019996.999994,1.9966769764192795,1.2376553692946762e+18,214.764824362899,58.5712936605382,22.38016,20.73827,19.01584,18.31385,17.88493,0.5884359,0.06054309,0.0213076,0.0191149,0.04832746,2304.0,301.0,2.0,298.0,22.38016,20.73827,19.01584,18.31385,17.88493,23.29239,20.7289,19.04061,18.42968,17.93041,0.05926785,0.0461811,0.03194787,0.02374069,0.01765871,8.872127392299356e+17,GALAXY,214.76486,58.571303,0.4002075,0.03524121,0.7049413,3.798163,6.711603,3.748681,2.478467,1.37855,0.9684302,6.385709,14.83445,21.25471,0.8489529,2.201243,1.868104,0.939885,0.3117583,-0.1182477,0.8735996,6.632856,14.5949,22.00691,1.963795,2.153224,1.947968,1.037456,0.3691989,16.16358,36.12368,44.66622,69.51012,106.3076,17.1547,22.8371,28.5246,21.389,27.1082,29.1468
813,52354,99,241.55788,46.248497,0.4000037908554077,GALAXY,1599.2276143756071,42.84220397454853,99.83143568508768,95.64284826403392,29.877843493716416,67.94635254660693,70.94939018685801,38.160697396460655,58.940979003244685,68.51120108685868,54.24229951541757,96.4305827488738,83.09227002482943,40.61348045190851,65.24970285506383,0.4133350728439262,4.115083905021684e-05,    915383876669433856,488105559380.2485,10227084160.166677,12476109160.166676,1.3316732580441462,1.8636762327442529,497662704447.6156,10225969997.000013,1.664175117231713,14625089996.999985,1.5843746710266968,1.2376554643210243e+18,241.55787410317,46.2484938818823,22.3476,20.29825,18.60714,17.9731,17.58134,0.5176575,0.03887706,0.01394425,0.01195921,0.03157562,2326.0,301.0,3.0,301.0,22.3476,20.29825,18.60714,17.9731,17.58134,21.67066,20.48138,18.60715,17.9532,17.62799,0.05479888,0.04269892,0.02953891,0.02195058,0.0163272,9.153838766694339e+17,GALAXY,241.55788,46.248497,0.4000038,0.6203942,1.53567,5.986619,9.499258,5.847913,4.394596,2.685998,3.183564,15.56318,26.9119,37.82762,1.179174,1.464567,1.70881,1.39025,0.5937985,0.9029253,3.175298,15.09921,26.87534,36.67777,1.348812,1.422819,1.869794,1.638567,0.7155399,5.691764,8.929832,20.06955,44.38184,96.41455,21.3664,26.4535,21.4628,18.5442,22.1542,27.3148
816,52379,405,246.58516,42.020009,0.4000803828239441,GALAXY,1599.5008475921204,37.11187497095981,119.14925377145885,116.48990827108288,25.62770411727808,82.86254320655638,84.76720903394276,34.46504196593895,75.86283168007898,83.77611977389898,49.19822605348855,117.76543189148096,106.71959553366364,71.18446630399569,114.2694646384466,0.1777940769130106,2.241213830500299e-05,    918845689448916992,94103335100.29868,4879402493.5,9977192493.500002,1.1122220309803523,1.145472216899109,25549929162.785515,977819997.0000001,1.0922719194290984,977819997.0000001,1.0590217335103418,1.2376554728935916e+18,246.585199255605,42.0200025092505,24.03865,25.11349,20.19854,19.55107,19.08816,0.8088232,0.6852419,0.03521408,0.02349517,0.05065369,2328.0,301.0,3.0,36.0,24.03865,25.11349,20.19854,19.55107,19.08816,23.95241,23.72578,20.1986,19.34799,18.83449,0.03210008,0.02501217,0.0173033,0.01285821,0.009564145,9.18845689448917e+17,GALAXY,246.58516,42.020009,0.4000804,0.2385012,1.404838,4.649297,5.973972,3.104264,2.900442,1.595937,2.687014,10.09099,16.50184,20.38018,1.555628,4.17298,2.859473,1.499508,0.6579362,0.8395265,2.663574,10.12068,16.38914,20.64844,4.948503,4.303924,3.102661,1.581426,0.7105695,5.985077,10.49071,23.92035,45.44122,97.60955,17.0761,19.5468,16.8386,21.7921,23.8042,24.1849
846,52407,40,191.1054,4.7499159,0.4001694321632385,GALAXY,1599.8185055411946,23.26763794629864,26.608229503961173,23.26763794629864,15.106306862619816,15.106306862619816,17.691704206689966,15.034445524709554,24.04866015681457,16.71466140620766,23.17600223780137,25.336639049828246,35.06213871017712,42.525973624448106,44.618324464496624,1.0258382771862031,0.0004242283423895,    952522356687923200,58992933998.77621,1530854160.1666667,9927214160.166666,0.9991713988565798,0.9991713988565798,301131049578.2505,7326549997.000002,0.9526211385703204,7926429997.000001,0.9925213616728283,1.2376712665725012e+18,191.105394557337,4.74993160900897,20.70636,20.1283,19.30071,18.78467,18.40165,0.06742578,0.02157789,0.01500132,0.01456103,0.0288466,6005.0,301.0,5.0,195.0,20.70636,20.1283,19.30071,18.78467,18.40165,20.91947,20.29593,19.30071,18.79824,18.36538,0.1102177,0.08588091,0.05941202,0.0441495,0.03283911,9.525223566879232e+17,GALAXY,191.1054,4.7499159,0.4001694,1.763833,3.571943,6.755596,8.701823,5.17252,4.686848,8.046121,8.818453,17.56801,27.59406,34.76503,1.036651,2.673801,1.906788,1.24787,0.6273714,6.207409,8.736352,17.61575,27.15834,34.82591,2.427483,2.626028,2.100304,1.505965,0.7233956,20.12708,28.83096,57.83087,94.50173,162.4918,15.9199,20.5033,13.5475,19.4271,18.4735,15.4823
894,52615,193,126.30777,39.137551,0.4000341594219208,GALAXY,1599.3359522927003,42.80214860254855,136.8795455390052,136.7380425046141,29.831013463799515,97.37327154184082,97.47455836846692,6.327743742205452,6.327743742205452,99.3821407372238,12.755953380509435,139.54460588093897,12.755953380509435,157.4167676517371,179.81322079455865,0.1009328495291301,7.20525607343432e-05,   1006607612025792512,633259374211.8389,13325740826.833338,14975025826.833355,1.9966769764192795,1.9966769764192795,550153261207.4551,10975819997.000004,1.9966769764192795,14025209996.99999,1.9966769764192795,1.2376575946143176e+18,126.307771411892,39.1375507570898,25.50169,20.51003,18.70625,18.00839,17.59911,1.494892,0.04918355,0.01651531,0.01334044,0.0336564,2822.0,301.0,3.0,141.0,25.50169,20.51003,18.70625,18.00839,17.59911,23.42018,20.35459,18.70617,18.0652,17.78724,0.1727695,0.1346208,0.09313006,0.06920561,0.05147626,1.0066076120257925e+18,GALAXY,126.30777,39.137551,0.4000342,0.3930739,1.085967,6.175079,9.206864,5.67171,3.150259,0.9644666,1.412746,10.93754,22.59038,35.47742,1.977981,4.144892,2.692033,1.110199,0.5245218,0.2718152,1.401454,10.91043,22.92231,34.52589,4.148526,4.224225,2.952075,1.300353,0.6792641,7.635231,14.2333,38.63339,69.31829,95.79768,32.3177,33.163,24.161,36.3064,32.1289,25.1456
911,52426,11,204.0733,-3.5296856,0.4001456499099731,GALAXY,1599.7336708159255,82.75027467447994,103.4239676611097,109.5578933814596,58.645816311937374,77.87676646030536,73.48048870683063,57.75624519723282,88.86699134350367,70.62769970376745,81.51223569378834,99.44502913534347,124.90083541761706,81.59582629737216,152.20453980401882,0.1217693962506704,3.9230125374241136e-05,   1025697879492159488,561922998615.681,11226650826.833344,14575199160.166681,1.664175117231713,1.9168765302142634,162675797447.84967,3727269996.9999995,1.5444744479241892,6976619997.0,1.3449733324116488,1.2376554932954734e+18,204.073297431654,-3.52968868294747,23.04702,20.27699,18.41202,17.74958,17.37814,1.214201,0.05465027,0.01656668,0.01370498,0.03390943,2333.0,301.0,1.0,48.0,23.04702,20.27699,18.41202,17.74958,17.37814,20.29272,19.90513,18.41202,17.75224,17.44505,0.1270179,0.09897152,0.06846804,0.05087909,0.0378447,1.0256978794921595e+18,GALAXY,204.0733,-3.5296856,0.4001456,-0.06117458,0.8703197,5.022338,8.169437,4.799006,2.863112,-0.5076208,2.413465,13.32114,26.43766,36.21603,1.214236,5.833783,3.536561,2.075841,0.8878925,0.3185138,2.278253,13.412,26.31445,36.25416,3.601555,5.553429,3.741915,2.273167,1.095419,11.84541,17.65925,35.74457,71.21172,115.5306,17.5209,22.119,17.0814,18.8604,21.2097,16.4276
941,52709,517,146.92471,43.38563,0.4000461399555206,GALAXY,1599.3786915450974,51.014794568433935,77.08147055978293,194.47211666362443,35.80154294162604,138.68736999210438,54.60773455273807,31.336590877710304,127.32538642293852,44.78308294885523,44.87458855766677,63.43490568117392,178.5956155549389,45.00221691304372,141.54657503737076,0.532002065185116,0.0001530046412581,   1059613969666304000,460506183596.9935,9827257493.500004,13675589160.166664,1.6575250800479617,1.9966769764192795,598106834471.9985,13925229996.999994,1.4580239645354218,14575099996.999989,1.7838757865392367,1.237657874331468e+18,146.924697038182,43.385637810848,22.59551,20.61515,18.80501,18.11115,17.66407,0.7210893,0.05345335,0.01679398,0.01343216,0.03587623,2887.0,301.0,4.0,254.0,22.59551,20.61515,18.80501,18.11115,17.66407,23.06427,20.57614,18.80501,18.12823,17.94683,0.05795026,0.04515445,0.03123764,0.02321292,0.01726614,1.059613969666304e+18,GALAXY,146.92471,43.38563,0.4000461,0.229924,1.006244,5.479212,8.609455,5.731152,3.403769,0.8428941,2.382208,12.55529,24.40323,35.76175,1.266113,2.494176,2.670061,1.161611,0.2102019,0.2804511,2.272818,12.56222,24.6254,35.07948,2.160395,2.577241,2.601122,1.874739,1.101777,22.73667,38.3653,47.49265,62.27507,97.74789,12.0819,16.2764,18.3695,12.4068,15.0647,15.1929
950,52378,571,167.82334,59.672761,0.4000187814235687,GALAXY,1599.2810925107262,12.62575305522665,14.176320503397536,98.49773165690144,6.233880655670824,69.98862716218414,7.747146911651459,8.376070485069157,8.376070485069157,9.439912436751918,14.862247782356825,16.06599283800357,14.862247782356825,27.602400848125185,42.93967652882704,0.7801227732860738,0.0001497591912503,   1069761906681604096,485242360010.8376,10127127493.500011,13675589160.166664,1.6242748941292051,1.9966769764192795,100290883584.89021,3677279997.0000005,0.9991713988565798,5476919997.0,0.7464699858740291,1.2376583043546483e+18,167.823311767285,59.6727518615536,21.73605,19.9737,18.27401,17.62788,17.21599,0.4143107,0.03991161,0.01377492,0.01270197,0.02804077,2987.0,301.0,5.0,95.0,21.73605,19.9737,18.27401,17.62788,17.21599,19.58075,19.92964,18.27401,17.58332,17.26856,0.03639612,0.02835961,0.01961905,0.01457905,0.01084414,1.0697619066816041e+18,GALAXY,167.82334,59.672761,0.4000188,0.5202724,1.24719,5.73409,8.622046,5.182153,3.663644,0.807557,2.80961,13.67462,25.5047,37.14452,1.01132,4.771826,3.405773,2.135466,0.8907099,0.5768548,2.714998,13.56799,25.43888,35.30122,2.396524,4.674511,4.050314,2.748892,1.299507,12.66408,14.91632,29.46206,53.45177,123.9819,12.9025,15.1086,14.1353,14.672,15.7443,15.6754
951,52398,385,167.94564,59.579081,0.4002002775669098,GALAXY,1599.9285337675465,14.408048298369458,16.900802516832034,101.21975252532268,7.5666715972408305,71.88270823033521,9.847362959387246,9.593099335635497,9.593099335635497,11.365215028785686,16.610952528678148,18.67906986554608,16.610952528678148,28.01310800921512,41.5720921192404,0.7739597367079757,0.0001418977457008,   1070836679633299456,529382271154.60187,11476542493.500006,14825090826.833345,1.9567767533167713,1.9900269392355285,353831910409.5498,10125989997.0,1.2518728118391302,13925229996.999994,1.4048236670654108,1.2376583043546483e+18,167.94560534667,59.57908293246,22.4923,20.61318,18.78859,18.09923,17.65346,0.5857429,0.05055403,0.0156274,0.01394668,0.02993781,2987.0,301.0,5.0,95.0,22.4923,20.61318,18.78859,18.09923,17.65346,20.61335,20.6766,18.85072,18.27567,18.01636,0.03392776,0.02643628,0.0182885,0.01359031,0.0101087,1.0708366796332995e+18,GALAXY,167.94564,59.579081,0.4002003,0.1118172,1.154095,5.611376,8.455636,4.994712,3.386975,0.6934203,2.279509,12.70914,23.6127,32.47602,1.188098,4.278775,2.318668,1.572364,0.5970107,0.4216076,2.284566,12.46403,23.40267,32.53258,2.280062,4.163536,2.6817,1.942201,0.9253443,10.92494,18.37815,43.42561,66.15524,132.4295,17.4777,17.3877,18.1939,18.716,17.5488,17.3801
959,52411,103,202.6972,58.247616,0.4000976979732513,GALAXY,1599.5626157236056,38.13645370734966,41.77164580663304,38.13645370734966,26.37083814912065,26.37083814912065,29.0394677627728,19.27887978092437,20.08320604806813,19.629222628586867,28.60748996771073,29.071765812753128,29.674667405517763,28.987177963426447,164.02619490751172,0.8347547982399078,0.0001972774286401,   1079766363536386048,676000521204.4939,12875935826.833328,14375285826.83332,1.3582734067791518,1.7905258237229882,393510746029.6071,8426329997.0,0.9991713988565798,10125989997.0,1.6508750428642105,1.2376583113344945e+18,202.697205360329,58.2475982685704,22.07623,20.22544,18.40649,17.76461,17.28716,0.4765511,0.03953889,0.01361433,0.01226927,0.0268809,2989.0,301.0,2.0,103.0,22.07623,20.22544,18.40649,17.76461,17.28716,20.71408,20.26404,18.4065,17.87487,17.4282,0.05549033,0.04323769,0.02991164,0.02222755,0.01653321,1.079766363536386e+18,GALAXY,202.6972,58.247616,0.4000977,0.2428379,1.593644,6.858591,10.00912,6.043004,4.296455,0.453341,3.28091,16.75143,30.77136,42.17347,0.9000389,1.974795,1.606366,0.8154576,0.3741034,0.9184116,3.221061,16.55997,30.70225,42.16411,2.07577,2.007325,1.720206,0.908023,0.4364775,7.534859,13.71669,31.15133,62.80662,123.7431,18.0195,18.6382,15.6797,16.5925,17.6901,17.426
1056,52764,606,244.22768,37.345668,0.4001146852970123,GALAXY,1599.6232137931595,13.79575934800583,30.711945256770125,152.94498616921098,7.170027375965072,108.95051544022188,20.847815630788283,6.342110424387659,25.051046085666968,15.729670204278936,12.974740565245952,23.988058439784304,36.36258375743051,110.27010812842646,115.37087749469488,0.4015903382863053,0.0001574382340725,   1189116924009670656,332247852727.72894,8627777493.500004,10476975826.833328,1.5910247082104483,1.8437261211929992,441562516738.499,12875439996.999983,1.0124714732240823,14225169997.0,1.6242748941292051,1.2376653566946184e+18,244.227645503737,37.3456565522131,24.33668,20.24426,18.42988,17.73992,17.3897,2.94313,0.05108364,0.01527991,0.0133082,0.03019544,4629.0,301.0,5.0,151.0,24.33668,20.24426,18.42988,17.73992,17.3897,24.44833,20.76998,18.42988,17.81307,17.67026,0.06708845,0.05227487,0.03616351,0.02687337,0.01998885,1.1891169240096707e+18,GALAXY,244.22768,37.345668,0.4001147,0.07720087,1.291266,5.982904,8.987364,5.489359,3.800205,-0.4195467,1.929505,11.48319,23.32964,34.5723,1.107384,2.33567,2.904976,1.844196,0.873482,0.3512436,1.862652,11.46902,23.17427,34.42398,1.729774,2.371339,3.096142,2.182516,1.150279,5.288914,8.21692,19.19855,34.58587,79.13029,18.9141,17.2275,19.6782,19.496,18.081,20.6672
1160,52674,226,213.37282,55.829783,0.4001774489879608,GALAXY,1599.8471024420269,25.015654335557297,72.14351926441428,70.77080225173992,16.458224455286718,50.01685842692874,51.00547385288036,22.71832841568601,91.98048501971172,36.443805972120686,33.28171223938271,51.991435306198966,129.2620256459723,47.202095127051145,82.07210997024731,1.2633187792670564,0.0002699482709068,   1306106059206715392,496943443140.7814,11826390826.833345,13875502493.50002,1.770575712171734,1.9966769764192795,503285481110.48047,13775259997.000008,1.305073109309141,14625089996.999985,1.7107253775179723,1.237659144558871e+18,213.372813844005,55.8297930266271,23.66552,20.89485,19.01519,18.33182,17.8842,1.583774,0.0635777,0.0219449,0.01913307,0.04653908,3183.0,301.0,2.0,114.0,23.66552,20.89485,19.01519,18.33182,17.8842,20.13944,20.86541,19.02291,18.60777,17.97122,0.06184974,0.0481929,0.03333962,0.02477491,0.01842798,1.3061060592067154e+18,GALAXY,213.37282,55.829783,0.4001774,0.01422685,1.394593,5.666036,8.508988,5.198596,3.537868,-0.03494616,1.898024,11.28383,22.15137,34.18855,1.224538,2.458022,1.730226,1.370713,0.640626,0.2281828,1.82948,11.12763,22.02111,31.84782,1.862077,2.425952,1.980692,1.618981,0.9108871,4.843964,9.71833,33.62184,75.82182,123.2136,20.6899,19.4408,17.8873,20.3503,19.5478,17.4511
1164,52674,189,224.43206,52.656361,0.4001790583133697,GALAXY,1599.8528430675162,109.79494866704808,111.8699047851926,113.6318453811265,78.03634053218705,80.7855858953872,79.52317876668681,14.73038188006695,95.3547177644892,82.5480697942938,22.80362327929453,116.09201308132155,133.97560848162942,85.41138786088025,148.55474836388402,0.0866894398489544,3.895000257824053e-06,   1310599488351528960,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.2376593249467113e+18,224.432069493124,52.6563713267001,22.81225,20.99472,19.14079,18.51411,18.078,0.9483865,0.08087751,0.02398416,0.02057646,0.04982559,3225.0,301.0,2.0,102.0,22.81225,20.99472,19.14079,18.51411,18.078,22.90565,21.06659,19.14079,18.59888,18.04003,0.07064658,0.05504733,0.03808149,0.02829863,0.02104898,1.310599488351529e+18,GALAXY,224.43206,52.656361,0.4001791,0.1132306,0.5172217,3.506388,4.649991,2.287257,1.943555,0.1318758,0.5938801,6.591632,14.72512,23.03737,1.178759,3.189842,2.436398,1.198095,0.6225682,-0.04320905,0.5470862,6.607842,14.69219,22.74743,2.823087,3.074051,2.708803,1.51326,0.6724432,3.579848,10.41943,30.19203,75.70979,143.6,16.2659,16.3645,14.3199,14.2435,13.4937,12.7342
1189,52668,134,132.81965,5.5486227,0.4001114964485169,GALAXY,1599.611838412406,66.8939381787356,113.26408765640696,341.9268758787712,47.250118631675385,244.3438699397802,80.54255982347533,59.05935527185368,67.94787246466825,67.97092012086958,83.30906889838789,95.725128728041,95.6929959397248,98.57882293629724,117.9430036418197,0.0628375787394538,2.1706062221867255e-05,   1338731867637049344,636019501189.4343,11976325826.833338,13675589160.166664,1.5444744479241892,1.9235265673980153,618307457431.1737,12675479997.000004,1.4380738529841677,14725069996.999996,1.6242748941292051,1.2376583005966175e+18,132.819646391401,5.5486468951741,25.06654,20.62379,18.78724,18.11733,17.66839,1.640793,0.04523243,0.01402302,0.01182527,0.02586268,2986.0,301.0,6.0,96.0,25.06654,20.62379,18.78724,18.11733,17.66839,24.7402,20.75738,18.7894,18.20364,17.75549,0.2262985,0.1763302,0.1219844,0.0906475,0.06742509,1.3387318676370493e+18,GALAXY,132.81965,5.5486227,0.4001115,0.06105377,1.394327,6.37996,9.199059,5.819171,3.993745,0.1324819,2.295652,13.59498,26.15187,37.8767,1.674115,3.644155,1.955491,1.133901,0.537119,0.2911702,2.202194,13.44656,26.28784,37.55475,3.041764,3.606303,2.061894,1.30948,0.700098,9.616651,21.38685,44.18664,89.63035,147.957,16.4428,20.2389,15.0301,17.0884,17.6344,15.3127
1197,52668,626,129.42633999999998,35.557624,0.4000870287418365,GALAXY,1599.5245555726815,19.195651237525137,37.9093464833249,37.66331552821862,11.959180532547553,26.029562917066848,26.21074478137745,5.430997595296093,34.169842252482894,31.14035896040182,12.059926662529106,44.6372667334878,48.79689998663257,64.06490240107523,71.29297835752291,1.0294185087141592,0.0003512143364707,   1347874306822006784,194944225135.75366,9777279160.166668,14975025826.833317,1.6508750428642105,1.9966769764192795,213415575715.18396,9076199997.0,1.6043247825779507,14975019996.999994,1.9966769764192795,1.2376582061036675e+18,129.426376440852,35.5576428081311,22.32451,21.73787,19.71479,18.99979,18.51634,0.4705157,0.1235475,0.03087943,0.02659361,0.05824383,2964.0,301.0,6.0,40.0,22.32451,21.73787,19.71479,18.99979,18.51634,22.25434,22.03487,19.71479,19.15519,18.68005,0.1623219,0.1264801,0.08749837,0.06502067,0.04836343,1.3478743068220068e+18,GALAXY,129.42634,35.557624,0.400087,-0.3343665,0.453834,2.378323,3.721055,2.011706,1.607393,0.01960528,0.6417549,5.001809,11.62324,16.4397,1.826049,5.478033,3.983719,2.285484,0.8483424,-0.06598084,0.5382476,5.167342,11.82111,18.68942,3.951916,5.57909,4.355796,2.478672,1.140059,1.1195,5.648908,23.50132,63.35885,121.1404,26.1737,24.9429,20.4845,24.3242,23.7038,22.4427
